Id,Solution
8594,0
8595,1
8596,0
8597,1
8598,0
8599,0
8600,0
8601,0
8602,0
8603,0
8604,1
8605,0
8606,0
8607,1
8608,1
8609,1
8610,1
8611,0
8612,0
8613,0
8614,0
8615,0
8616,1
8617,1
8618,1
8619,1
8620,1
8621,0
8622,0
8623,1
8624,0
8625,1
8626,0
8627,1
8628,1
8629,0
8630,0
8631,0
8632,0
8633,0
8634,0
8635,1
8636,1
8637,0
8638,1
8639,0
8640,0
8641,1
8642,0
8643,0
8644,0
8645,1
8646,0
8647,0
8648,0
8649,0
8650,0
8651,0
8652,0
8653,1
8654,0
8655,0
8656,0
8657,1
8658,0
8659,0
8660,1
8661,1
8662,0
8663,0
8664,0
8665,0
8666,0
8667,0
8668,1
8669,0
8670,0
8671,1
8672,0
8673,1
8674,0
8675,1
8676,1
8677,0
8678,1
8679,0
8680,0
8681,0
8682,1
8683,0
8684,0
8685,0
8686,1
8687,0
8688,0
8689,1
8690,0
8691,1
8692,0
8693,0
8694,0
8695,0
8696,1
8697,1
8698,1
8699,1
8700,0
8701,0
8702,0
8703,0
8704,1
8705,0
8706,1
8707,0
8708,0
8709,0
8710,1
8711,1
8712,0
8713,0
8714,1
8715,0
8716,1
8717,1
8718,1
8719,0
8720,1
8721,1
8722,0
8723,0
8724,0
8725,0
8726,0
8727,0
8728,1
8729,0
8730,1
8731,1
8732,0
8733,1
8734,0
8735,0
8736,0
8737,1
8738,0
8739,0
8740,1
8741,0
8742,1
8743,0
8744,0
8745,1
8746,0
8747,1
8748,1
8749,1
8750,1
8751,0
8752,0
8753,1
8754,0
8755,1
8756,1
8757,1
8758,1
8759,1
8760,1
8761,1
8762,1
8763,1
8764,0
8765,0
8766,1
8767,0
8768,0
8769,1
8770,0
8771,1
8772,0
8773,1
8774,0
8775,1
8776,0
8777,0
8778,0
8779,1
8780,0
8781,1
8782,0
8783,0
8784,0
8785,0
8786,1
8787,1
8788,1
8789,0
8790,0
8791,1
8792,1
8793,0
8794,1
8795,1
8796,0
8797,1
8798,0
8799,1
8800,0
8801,0
8802,0
8803,0
8804,0
8805,0
8806,1
8807,1
8808,0
8809,0
8810,1
8811,1
8812,1
8813,0
8814,1
8815,0
8816,1
8817,0
8818,0
8819,0
8820,1
8821,1
8822,1
8823,1
8824,1
8825,1
8826,1
8827,0
8828,0
8829,0
8830,1
8831,0
8832,1
8833,0
8834,1
8835,0
8836,1
8837,1
8838,0
8839,1
8840,1
8841,1
8842,1
8843,0
8844,0
8845,1
8846,0
8847,0
8848,0
8849,0
8850,0
8851,0
8852,1
8853,0
8854,0
8855,1
8856,0
8857,1
8858,1
8859,0
8860,0
8861,0
8862,1
8863,1
8864,0
8865,1
8866,1
8867,0
8868,0
8869,0
8870,0
8871,1
8872,0
8873,1
8874,0
8875,0
8876,0
8877,0
8878,1
8879,0
8880,0
8881,1
8882,0
8883,0
8884,0
8885,0
8886,0
8887,0
8888,0
8889,0
8890,0
8891,0
8892,1
8893,1
8894,1
8895,0
8896,1
8897,1
8898,1
8899,0
8900,1
8901,0
8902,0
8903,1
8904,0
8905,0
8906,0
8907,1
8908,1
8909,0
8910,1
8911,0
8912,0
8913,0
8914,0
8915,1
8916,1
8917,1
8918,0
8919,0
8920,0
8921,0
8922,0
8923,1
8924,1
8925,1
8926,0
8927,0
8928,1
8929,0
8930,0
8931,1
8932,1
8933,0
8934,0
8935,0
8936,0
8937,0
8938,0
8939,1
8940,0
8941,0
8942,1
8943,1
8944,0
8945,0
8946,0
8947,0
8948,0
8949,1
8950,0
8951,0
8952,0
8953,1
8954,0
8955,0
8956,0
8957,0
8958,1
8959,1
8960,0
8961,0
8962,0
8963,0
8964,1
8965,1
8966,0
8967,0
8968,1
8969,1
8970,0
8971,0
8972,0
8973,0
8974,0
8975,0
8976,1
8977,0
8978,1
8979,0
8980,1
8981,1
8982,1
8983,0
8984,0
8985,0
8986,1
8987,0
8988,0
8989,1
8990,0
8991,0
8992,0
8993,0
8994,1
8995,1
8996,0
8997,1
8998,1
8999,0
9000,1
